id,title,overview,genres,keywords,original_language,release_date,vote_average,vote_count,popularity,runtime,adult,video,genre_list,keyword_list,genres_str,keywords_str,release_year,clean_overview,model_text
100170,서울의 우주선 170,"제주도의 작은 해안마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 3, ""name"": ""로맨스""}]","[{""id"": 105, ""name"": ""제주""}, {""id"": 112, ""name"": ""사랑""}, {""id"": 108, ""name"": ""인공지능""}, {""id"": 118, ""name"": ""미래""}]",ko,2008-11-16,7.9,11233,38.3,130,False,False,"['범죄', '로맨스']","['제주', '사랑', '인공지능', '미래']",범죄 로맨스,제주 사랑 인공지능 미래,2008,"제주도의 작은 해안마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","제주도의 작은 해안마을을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 로맨스의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 로맨스 제주 사랑 인공지능 미래"
100171,부산의 전화의 끝 171,"강원도의 산골마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 10, ""name"": ""SF""}]","[{""id"": 104, ""name"": ""미스터리""}, {""id"": 114, ""name"": ""음악""}, {""id"": 120, ""name"": ""언론""}, {""id"": 124, ""name"": ""시간여행""}]",ko,2009-01-05,6.1,11370,39.987,78,False,False,"['애니메이션', 'SF']","['미스터리', '음악', '언론', '시간여행']",애니메이션 SF,미스터리 음악 언론 시간여행,2009,"강원도의 산골마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","강원도의 산골마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 SF 미스터리 음악 언론 시간여행"
100172,한강의 편지의 선택 172,"전주의 한옥마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 5, ""name"": ""미스터리""}]","[{""id"": 108, ""name"": ""인공지능""}, {""id"": 119, ""name"": ""환경""}, {""id"": 125, ""name"": ""탐정""}, {""id"": 104, ""name"": ""미스터리""}]",ko,2009-02-24,7.6,11507,39.352,91,False,False,"['코미디', '미스터리']","['인공지능', '환경', '탐정', '미스터리']",코미디 미스터리,인공지능 환경 탐정 미스터리,2009,"전주의 한옥마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","전주의 한옥마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 미스터리 인공지능 환경 탐정 미스터리"
100173,새벽의 시장을 기다리며 173,"가상의 미래 도시을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 9, ""name"": ""판타지""}]","[{""id"": 118, ""name"": ""미래""}, {""id"": 116, ""name"": ""학교""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 114, ""name"": ""음악""}]",ko,2009-04-15,5.8,11644,25.773,104,False,False,"['범죄', '판타지']","['미래', '학교', '로봇', '음악']",범죄 판타지,미래 학교 로봇 음악,2009,"가상의 미래 도시을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","가상의 미래 도시을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 판타지 미래 학교 로봇 음악"
100174,겨울의 달의 계절 174,"국경 근처의 작은 역을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 1, ""name"": ""드라마""}]","[{""id"": 102, ""name"": ""우정""}, {""id"": 110, ""name"": ""추적""}, {""id"": 101, ""name"": ""가족""}, {""id"": 123, ""name"": ""역사""}]",ko,2009-06-04,7.5,11781,35.154,117,False,False,"['애니메이션', '드라마']","['우정', '추적', '가족', '역사']",애니메이션 드라마,우정 추적 가족 역사,2009,"국경 근처의 작은 역을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","국경 근처의 작은 역을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 드라마 우정 추적 가족 역사"
100175,여름의 호텔의 기록 175,"부산항 인근을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 8, ""name"": ""가족""}]","[{""id"": 122, ""name"": ""공동체""}, {""id"": 113, ""name"": ""여행""}, {""id"": 114, ""name"": ""음악""}, {""id"": 125, ""name"": ""탐정""}]",ko,2009-07-24,5.7,11918,41.67,130,False,False,"['코미디', '가족']","['공동체', '여행', '음악', '탐정']",코미디 가족,공동체 여행 음악 탐정,2009,"부산항 인근을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","부산항 인근을 배경으로, 고향으로 돌아온 요리사가 가짜 뉴스로 인해 무너진 관계를 회복하려 한다. 이 과정에서 진실과 거짓을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 가족 공동체 여행 음악 탐정"
100176,봄날의 거울의 하루 176,"인천의 낡은 공단을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 15, ""name"": ""다큐멘터리""}]","[{""id"": 114, ""name"": ""음악""}, {""id"": 118, ""name"": ""미래""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 102, ""name"": ""우정""}]",ko,2009-02-07,7.4,12055,24.687,78,False,False,"['범죄', '다큐멘터리']","['음악', '미래', '로봇', '우정']",범죄 다큐멘터리,음악 미래 로봇 우정,2009,"인천의 낡은 공단을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","인천의 낡은 공단을 배경으로, 택배 기사가 정체를 알 수 없는 음성 메시지를 매일 받기 시작한다. 이 과정에서 환경과 공존을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 다큐멘터리 음악 미래 로봇 우정"
100177,가을의 등대에서 만난 사람 177,"광주의 대학가을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 7, ""name"": ""범죄""}]","[{""id"": 116, ""name"": ""학교""}, {""id"": 112, ""name"": ""사랑""}, {""id"": 119, ""name"": ""환경""}, {""id"": 121, ""name"": ""가짜뉴스""}]",ko,2009-03-29,5.4,192,15.532,91,False,False,"['애니메이션', '범죄']","['학교', '사랑', '환경', '가짜뉴스']",애니메이션 범죄,학교 사랑 환경 가짜뉴스,2009,"광주의 대학가을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","광주의 대학가을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 범죄 학교 사랑 환경 가짜뉴스"
100178,푸른 기억의 밤 178,"외딴 섬을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 14, ""name"": ""역사""}]","[{""id"": 120, ""name"": ""언론""}, {""id"": 123, ""name"": ""역사""}, {""id"": 121, ""name"": ""가짜뉴스""}, {""id"": 102, ""name"": ""우정""}]",ko,2009-05-18,7.2,329,17.82,104,False,False,"['코미디', '역사']","['언론', '역사', '가짜뉴스', '우정']",코미디 역사,언론 역사 가짜뉴스 우정,2009,"외딴 섬을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","외딴 섬을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 역사 언론 역사 가짜뉴스 우정"
100179,붉은 정원의 온도 179,"서울의 오래된 골목을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 6, ""name"": ""액션""}]","[{""id"": 120, ""name"": ""언론""}, {""id"": 101, ""name"": ""가족""}, {""id"": 122, ""name"": ""공동체""}, {""id"": 106, ""name"": ""서울""}]",ko,2009-07-07,5.2,466,29.004,117,False,False,"['범죄', '액션']","['언론', '가족', '공동체', '서울']",범죄 액션,언론 가족 공동체 서울,2009,"서울의 오래된 골목을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","서울의 오래된 골목을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 액션 언론 가족 공동체 서울"
